match_no,date_x,stage_x,venue_x,batting_team,bowling_team,innings,over,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed,fielder,match_id,date_y,venue_y,team1,team2,stage_y,toss_winner,toss_decision,first_ings_score,first_ings_wkts,second_ings_score,second_ings_wkts,match_result,match_winner,wb_runs,wb_wickets,balls_left,player_of_the_match,top_scorer,highscore,best_bowling,best_bowling_figure,runs,wickets
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,12.2,Hardik Pandya,Shivam Dube,0,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,79,3
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,12.3,Hardik Pandya,Shivam Dube,2,0,,,,,bowled,Hardik Pandya,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,81,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,12.4,Tim David,Shivam Dube,2,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,83,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,12.5,Tim David,Shivam Dube,0,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,83,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,12.6,Tim David,Shivam Dube,1,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,84,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,13.1,Tim David,Maheesh Theekshana,0,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,84,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,13.2,Tim David,Maheesh Theekshana,0,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,84,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,13.3,Tim David,Maheesh Theekshana,0,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,84,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,13.4,Tim David,Maheesh Theekshana,0,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,84,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,13.5,Tim David,Maheesh Theekshana,4,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,88,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,13.6,Tim David,Maheesh Theekshana,1,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,89,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,14.1,Tim David,Ravindra Jadeja,0,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,89,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,14.2,Tim David,Ravindra Jadeja,1,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,90,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,14.3,Tilak Varma,Ravindra Jadeja,1,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,91,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,14.4,Tim David,Ravindra Jadeja,3,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,94,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,14.5,Tilak Varma,Ravindra Jadeja,0,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,94,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,14.6,Tilak Varma,Ravindra Jadeja,0,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,94,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,15.1,Tim David,Shivam Dube,1,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,95,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,15.2,Tilak Varma,Shivam Dube,6,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,101,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,15.3,Tilak Varma,Shivam Dube,0,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,101,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,15.4,Tilak Varma,Shivam Dube,1,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,102,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,15.5,Tim David,Shivam Dube,1,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,103,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,15.6,Tilak Varma,Shivam Dube,1,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,104,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,16.1,Tilak Varma,Ravindra Jadeja,0,1,1,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,105,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,16.1,Tilak Varma,Ravindra Jadeja,1,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,106,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,16.2,Tim David,Ravindra Jadeja,0,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,106,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,16.3,Tim David,Ravindra Jadeja,0,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,106,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,16.4,Tim David,Ravindra Jadeja,1,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,107,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,16.5,Tilak Varma,Ravindra Jadeja,1,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,108,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,16.6,Tim David,Ravindra Jadeja,0,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,108,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,17.1,Tilak Varma,Deepak Chahar,1,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,109,4
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,17.2,Tim David,Deepak Chahar,1,0,,,,,lbw,Tim David,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,110,5
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,17.3,Nehal Wadhera,Deepak Chahar,0,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,110,5
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,17.4,Nehal Wadhera,Deepak Chahar,0,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,110,5
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,17.5,Nehal Wadhera,Deepak Chahar,0,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,110,5
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,17.6,Nehal Wadhera,Deepak Chahar,0,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,110,5
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,18.1,Tilak Varma,Maheesh Theekshana,1,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,111,5
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,18.2,Nehal Wadhera,Maheesh Theekshana,0,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,111,5
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,18.3,Nehal Wadhera,Maheesh Theekshana,0,1,1,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,112,5
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,18.3,Nehal Wadhera,Maheesh Theekshana,0,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,112,5
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,18.4,Nehal Wadhera,Maheesh Theekshana,1,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,113,5
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,18.5,Tilak Varma,Maheesh Theekshana,0,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,113,5
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,18.6,Tilak Varma,Maheesh Theekshana,1,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,114,5
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,19.1,Tilak Varma,Deepak Chahar,0,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,114,5
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,19.2,Tilak Varma,Deepak Chahar,4,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,118,5
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,19.3,Tilak Varma,Deepak Chahar,0,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,118,5
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,19.4,Tilak Varma,Deepak Chahar,0,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,118,5
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,19.5,Tilak Varma,Deepak Chahar,0,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,118,5
1002,2025-04-01,League,M. Chinnaswamy Stadium,MI,CSK,2,19.6,Tilak Varma,Deepak Chahar,0,0,,,,,,,,1002,2025-04-01,M. Chinnaswamy Stadium,MI,CSK,League,CSK,bat,131,6,118,5,CSK won by 13 runs,CSK,13,0,0,Tilak Varma,Tilak Varma,37,Jasprit Bumrah,2/17,118,5
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,0.1,Ruturaj Gaikwad,Hardik Pandya,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,0,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,0.2,Ruturaj Gaikwad,Hardik Pandya,1,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,1,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,0.3,Devon Conway,Hardik Pandya,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,1,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,0.4,Devon Conway,Hardik Pandya,6,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,7,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,0.5,Devon Conway,Hardik Pandya,4,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,11,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,0.6,Devon Conway,Hardik Pandya,6,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,17,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,1.1,Ruturaj Gaikwad,Akash Madhwal,1,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,18,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,1.2,Devon Conway,Akash Madhwal,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,18,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,1.3,Devon Conway,Akash Madhwal,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,18,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,1.4,Devon Conway,Akash Madhwal,6,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,24,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,1.5,Devon Conway,Akash Madhwal,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,24,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,1.6,Devon Conway,Akash Madhwal,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,24,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,2.1,Ruturaj Gaikwad,Jasprit Bumrah,1,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,25,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,2.2,Devon Conway,Jasprit Bumrah,1,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,26,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,2.3,Ruturaj Gaikwad,Jasprit Bumrah,1,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,27,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,2.4,Devon Conway,Jasprit Bumrah,6,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,33,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,2.5,Devon Conway,Jasprit Bumrah,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,33,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,2.6,Devon Conway,Jasprit Bumrah,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,33,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,3.1,Ruturaj Gaikwad,Hardik Pandya,2,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,35,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,3.2,Ruturaj Gaikwad,Hardik Pandya,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,35,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,3.3,Ruturaj Gaikwad,Hardik Pandya,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,35,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,3.4,Ruturaj Gaikwad,Hardik Pandya,1,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,36,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,3.5,Devon Conway,Hardik Pandya,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,36,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,3.6,Devon Conway,Hardik Pandya,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,36,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,4.1,Ruturaj Gaikwad,Tim David,1,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,37,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,4.2,Devon Conway,Tim David,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,37,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,4.3,Devon Conway,Tim David,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,37,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,4.4,Devon Conway,Tim David,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,37,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,4.5,Devon Conway,Tim David,2,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,39,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,4.6,Devon Conway,Tim David,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,39,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,5.1,Ruturaj Gaikwad,Piyush Chawla,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,39,0
1003,2025-04-01,League,Eden Gardens,CSK,MI,1,5.2,Ruturaj Gaikwad,Piyush Chawla,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,39,0
